#	Task	Context	TaskSentence	Summary	Labeler	NoRequestInContext	Urgent	NotRequest	Unsure/Discuss
234	please contact the sender and delete the material from any computer.		please contact the sender and delete the material from any computer.	Contact the sender and delete material	Rowan		0		
235	Please verify the language in the attached document, make any necessary	Gentlemen-	Please verify the language in the attached document, make any necessary changes and return to me.	Verify language in attached document	Rowan		0		
236	Please try to assure that any termination notices reaching the 6th floor credit war room are brought to you ASAP for review.	1.. The cc'd individuals shown above are to be cc'd on each e-mail communication relating to terminations by the counterparties shown below which have not yet terminated.. Communication on termination notices coming in should be made as soon as possible after receipt from the counterparty.	Please try to assure that any termination notices reaching the 6th floor credit war room are brought to you ASAP for review.	Assure that termination notices are brought to you promptly for review	Rowan		0		
237	at all possible, please try to attend.	Ami,. Please attend this.. D. I wanted to let you know about this meeting in case you wanted any of your schedulers to attend.. Thanks Tricia. If you currently have any Kerr McGee production on your pipe, please plan to attend the meeting today in room 30C1 at 1:30.. This should be a very quick meeting.. We will be discussing everyone's roles and responsibilities in maintaining the Kerr McGee tickets in Sitara.	I realize we are dealing with numerous cuts and renoms during the day, but if at all possible, please try to attend.	Attend meeting about responsibilities in maintaining the Kerr McGee tickets in Sitara	Rowan		0		
238	Please donate this money to the funds set up to help repair the lives of those Americans hurt by Enron's underhanded dealings.	And Enron made an astronomical profit during the California energy crisis last year.. As a result, there are thousands of consumers who are unable to pay their basic energy bills and the largest utility in the state is bankrupt.. The New York Times reported that you sold 101 million worth of Enron stock while aggressively urging the company's employees to keep buying it.	Please donate this money to the funds set up to help repair the lives of those Americans hurt by Enron's underhanded dealings.	Donate this money	Rowan		0		
239	Please respond no later than 10 AM, Wednesday, October 10.	Tana, Kelly, Karen:. The product long description below will fall under the new product type:.  09US Benzene Fin Opt Credit Tom Moran/Wendi Lebrocq have approved copying the profiles for the new product type from the following:.  09US Unl Gasoline Fin Opt	Please respond no later than 10 AM, Wednesday, October 10.	Reply to SENDER	Rowan		0		
240	Please inform me on this.........	f.y.i.. Thanks Tommy , The locations are correct.. EB3131B AND EB3132B.. The persons at the locations are Trisha Tlapek and Michael Sergeev..  Thanks. Also we need a computer for Roman Zadorozhny location EB1972B.	Please inform me on this.........	Inform SENDER of this	Rowan	1	0		
241	Per yesterday's meeting discussion, please open the attachement from Bill		BUSINESS CONTINUITY AND ENERGY COMMITTEE MEMBERS: Per yesterday's meeting discussion, please open the attachement from Bill Smith.	Open attachment from Bill Smith	Rowan		0	1	
242	Please plan to attend a meeting to confirm promotions that will be held tomorrow, Tuesday, Jan. 9 beginning at 2:30 in EB3321.		Please plan to attend a meeting to confirm promotions that will be held tomorrow, Tuesday, Jan. 9 beginning at 2:30 in EB3321.	Attend meeting to confirm promotions	Rowan		0		
243	TAFFY, PLS SEND ME TWO INITIALLED EXECUTION ORIGINALS OF THIS AMENDMENT.		TAFFY, PLS SEND ME TWO INITIALLED EXECUTION ORIGINALS OF THIS AMENDMENT.	Send initialled originals to SENDER	Rowan		0		
244	Please forward this information, and feel free to	During our call on Friday, Ken Lay requested that I send additional information to him on emissions and siting requirements facing various power generation technologies.	Please forward this information, and feel free to contact me if you have any additional concerns.	Contact SENDER about additional concerns	Rowan	1		1	
245	Can you prepare	Spoke with Ben Glisan re our conversation on retail credit and concluded that we should meet with some banks that specialize in this area.	Can you prepare a brief presentation that would serve as a discussion document for such a meeting.	Prepare presentation	Rowan	1	0		
246	Kay, please have Jordan forward this in hard copy to your attention.		Kay, please have Jordan forward this in hard copy to your attention.	Get this in hard copy from Jordan	Rowan		0		
247	Please call me to discuss.	yes, you can call Laurel for details.. Is this a new request?	Please call me to discuss.	Call SENDER	Rowan	1	0		
248	Please review the attached non-standard discount letter for Duke Energy	I'm OK on this, with one small change.. Please add /MMBtu after .08 in paragraph 3.. I just want it clearer that the 8 cent rate is per unit as utilized.. Thanks.. DF. TRANSWESTERN PIPELINE CONTRACT APPROVAL REQUEST	Please review the attached non-standard discount letter for Duke Energy Trading & Marketing.	Review attached letter	Rowan		0		
249	Please give me a two or three sentence summary of the trading issue and court	Peter:	Please give me a two or three sentence summary of the trading issue and court decision thereon in Blue Range.	Send summary of trading issue and court decision to SENDER	Rowan		0		
250	Please donate this money to the funds set up to help repair the lives of those Americans hurt by Enron's underhanded dealings.	And Enron made an astronomical profit during the California energy crisis last year.. As a result, there are thousands of consumers who are unable to pay their basic energy bills and the largest utility in the state is bankrupt.. The New York Times reported that you sold 101 million worth of Enron stock while aggressively urging the company's employees to keep buying it.	Please donate this money to the funds set up to help repair the lives of those Americans hurt by Enron's underhanded dealings.	Donate this money	Rowan		0		
251	I don't seem to have Sarah's e-mail address, so please forward this to her as	Please confirm that the limitations I included are acceptable.. Finally, please note that Section 7.5 currently places no limitations on Enron's ability to assign its rights and obligations under the Credit Agreement, which means that Peoples will also be able to assign freely.. Do you wish to place limitations on the lenders' right to assign?	I don't seem to have Sarah's e-mail address, so please forward this to her as well.	Forward limitations to Sarah's email address	Rowan		0		
252	Please confirm whether this will work for you or propose an alternate	Sara,. Nick Stephan has agreed to meet with us to inform us about various aspects of securities/commodities/futures trading.. Both Nick and I are flexible on our schedules, but propose Tuesday at 10:00am for a one-hour initial meeting.	Please confirm whether this will work for you or propose an alternate day/time so I can make arrangements for a meeting room.	Confirm whether meeting at Tuesday at 10:00am will work	Rowan	1	0		
253	Please supply Portland at their system in the most cost effective manner possible.	We are short at PGE system for 9/19/01.. HE15-18pdt, we are 25mw short.. HE 19-20pdt, we are 26mw short.. This is due to a lending deal done by the NW Cash desk.	Please supply Portland at their system in the most cost effective manner possible.	Supply Portland at their system	Rowan	1	0		
254	Please plan to have the gas rerouted back down the valley line for	Are we going to have some quality problems with this gas?. EDG. Well- I have officially NOT heard from Hilcorp after numerous voice and email messages.	Please plan to have the gas rerouted back down the valley line for the Dec 1 forward.	Plan to have gas rerouted back down the valley	Rowan	1	0		
255	Please remove Koch	Please disregard the changes to the Agua Dulce product below.. Instead I need to change the Corpus Chr PoolX product.	Please remove Koch Refinery Meter #1244 from the Corpus product.	Remove Koch refinery Meter #1244 from Corpus product	Rowan	1	0		
256	Please review and let me know if it makes	- getting flat capacity payment /kw-mo period for 3 and 5 years from Structuring group, based on VOM, Heat rate, dispatch, and location of the plant.. - building 20 year economic model to understand Calpine position.. Profit generator: We buy power from Calpine at lower price than that of ENA bid curve.. I think it will be helpful if Thomas call EE&CC to get VOM ASAP, so that we can talk to Structuring group.	Please review and let me know if it makes sense, and then I will send you, Scott, Richard Park, and Tom Swank.	Review this	Rowan	1	0		
257	Nancy and Mike, please sign the attached and file it today, and deliver		Nancy and Mike, please sign the attached and file it today, and deliver copies to those staff members who got copies of our initial filing.	Sign attached file and deliver copies to staff members	Rowan		0		
258	Please call me if we need to discuss.	Tana:. KN Marketing, L.P. is NOT authorized to trade US power products.. Not a current trading partner or FERC-authorized marketer we trade with KN Marketing, Inc.. Molly:. The credit profile for US power products was B except US East ICAP, which was X -- the profile for ICAP should be the same for the other power products.	Please call me if we need to discuss.	Call SENDER	Rowan	1	0		
259	Could you please look through these names and let us know if you approve.	Attached is a list of 49 additional reference credits that we want to quote on the webpage.	Could you please look through these names and let us know if you approve.	Look through these names	Rowan	1	0		
260	Please forward things to	John and Sam.  It would be great if you would follow this for us.	Please forward things to me.	Forward things to SENDER	Rowan	0	0		
261	Please forward to public affairs group.		Please forward to public affairs group.	Forward this to public affairs group	Rowan		0		
262	communication to others and please notify the sender at 713-2077-414 .	Please let me know your thoughts.. Dede Russo Reliant Energy Law Department P.O.. Box 1384 Houston, TX 77-2511-384 1111 Louisiana St., Suite 4300 77002 Phone: 713-2075-240 Facsimile: 713-2070-161 drusso@reliant.com. The preceding e-mail message contains information that is confidential, may be protected by the attorney/client or other applicable privileges, and may constitute non-public information.. It is intended to be conveyed only to the designated recipient s .	If you are not an intended recipient of this message, please do not read, copy or disclose the contents of this communication to others and please notify the sender at 713-2077-414 .	Do not read contents of this commuication	Rowan			1	
263	Please prepare a draft ISDA pursuant to the attached credit terms and deliver		Please prepare a draft ISDA pursuant to the attached credit terms and deliver a draft to Eliot Bonner.	Prepare a draft ISDA and deliver to Eliot Bonner	Rowan		0		
264	Please call me at 713-8533-399 or Bob at 713-8530-397 if	At the request of Bob Shults, I am enclosing our proposed form of Non-Disclosure Agreement for each of Amerex Natural Gas I, Ltd. and Amerex Power, Ltd.	Please call me at 713-8533-399 or Bob at 713-8530-397 if you have any comments or questions.	Call SENDER at 713-8533-399	Rowan	1	0	1	
265	Could you please get us an Org Chart we can give to Dynegy.	Fran, Donnie Brown with Dynegy would like Shelley's Org Chart showing all the people that report to her Direct Reports.. The only one I had had cost center numbers on it and I wasn't sure we wanted to hand that out.	Could you please get us an Org Chart we can give to Dynegy.	Send an Org Chart to SENDER	Rowan	1	0		
266	Please forward your schedules to me for next week.		Please forward your schedules to me for next week.	Forward schedule to SENDER	Rowan		0		
267	PLEASE CONFIRM THIS .	Thanks.. You da man.. I meant the top 4 contracts. You are correct.. The top 3 contracts were released to CES and the bottom one is released to ENA.. I will execute all of them and re-release the CES's contracts to ENA.. Everything looks fine with one exception.. The contract at the bottom K# 61825 should have already been in ENA's name starting Nov-00 through Oct-2001.	PLEASE CONFIRM THIS .	Confirm fix to contract	Rowan	1	1		
268	Can you call me on this one?	The first one looks ok to me as long as someone has checked the accuracy of the reference to Gas Daily.. I have trouble with the second one.. This really looks like a basis swap so I think we need to start with basis swap language.	Can you call me on this one?	Call SENDER	Rowan	1	0		
269	Please review the attached and give me a call.	As usual, the lawyers are the last to know.. Stuart is working on a transaction to sell the asset Gleason , and therefore this ageement needs to be documented asap, which means in the next few days.	Please review the attached and give me a call.	Review attached document and call SENDER	Rowan	1	1		
270	Please activate the following long list of products:	Thank you for helping on the other two.	Please activate the following long list of products:	Activate this list of products	Rowan	1	0		
271	Please donate this money to the funds set up to help repair the lives of those Americans hurt by Enron's underhanded dealings.	And Enron made an astronomical profit during the California energy crisis last year.. As a result, there are thousands of consumers who are unable to pay their basic energy bills and the largest utility in the state is bankrupt.. The New York Times reported that you sold 101 million worth of Enron stock while aggressively urging the company's employees to keep buying it.	Please donate this money to the funds set up to help repair the lives of those Americans hurt by Enron's underhanded dealings.	Donate this money	Rowan		0		
272	Could you please verify that Frank's answers to the physical questions are		Stacy or Jeff: Could you please verify that Frank's answers to the physical questions are correct?	Verify correctness of Frank's answers to physical questions	Rowan		0		
273	Please donate this money to the funds set up to help repair the lives of those Americans hurt by Enron's underhanded dealings.	And Enron made an astronomical profit during the California energy crisis last year.. As a result, there are thousands of consumers who are unable to pay their basic energy bills and the largest utility in the state is bankrupt.. The New York Times reported that you sold 101 million worth of Enron stock while aggressively urging the company's employees to keep buying it.	Please donate this money to the funds set up to help repair the lives of those Americans hurt by Enron's underhanded dealings.	Donate this money	Rowan		0		
274	Please contact her	C. Thank you I will speak to her about the new deal, but would she be the one to tell me about the old deal?. This is A/R issues for December 2000 and before.. isable. I:. Kim Ward in Houston x3-0685 is taking over management of this account.. My understanding of the new deal is that the fixed price deal expires 12/31 and Kim has renegotiated the arrangment at index .05/MMBtu.	Please contact her to confirm.	Contact her to confirm	Rowan	1	0		
275	Please give me a call when you return	Chad -- Good to see you the other day.	Please give me a call when you return to your office.	Call SENDER	Rowan	1	0		
276	Please comment on section 1.6 of the attached document.		Gerald, Please comment on section 1.6 of the attached document.	Comment on section 1.6 of the document	Rowan		0		
277	Please save this message with your new registered email address for future reference.	Dear plucci01.  We received your request and have successfully changed your registered email address at Match.com.	Please save this message with your new registered email address for future reference.	Save this message	Rowan	1	0		
278	Please prepare an amendment to the existing guaranties	Hey Gerald,. Enron Corp. and Texaco Inc. currently have issued 12MM guaranties to Superior Natural Gas.. The obligations under the guaranties are several and not joint obligations.. The customer has asked that we increase these guaranties to 25MM.	Please prepare an amendment to the existing guaranties and have Enron execute a hardcopy original, delivering such copy to me at 2860b.	Amend existing guaranties and have Enron execute a hardcopy original	Rowan	1	0		
279	Pls coordinate a vacation schedule planner for me for all of the staff from now until the end of the year including Jan .		Pls coordinate a vacation schedule planner for me for all of the staff from now until the end of the year including Jan .	Coordinate a vacation schedule planner	Rowan		0		
280	Please respond and tell me what you think.	My vote is for Benji's.. see you girls soon!. hope all is well. lisa.  Hi Girls!. It's that time again.. We need to get everyone together for our annual Christmas Dinner.. I have spoken to many of you and tried to come up with a good time for everyone.. Unfortunately, there doesn't seem to be a perfect day , but how about Friday-Dec. 22nd?. 	Please respond and tell me what you think.	Reply to SENDER about scheduling Christmas Dinner	Rowan		0		
281	Glenda, per our conversation on this morning, please complete the following request for the TW Commercial Group:		Glenda, per our conversation on this morning, please complete the following request for the TW Commercial Group:	Complete this request	Rowan		0		
282	Kay: Please forward an executed copy of CO#2 so we can continue issuing	Tracee:. Attached is CO#1 which was signed and executed:.  Attached is a draft of CO#2 which may or may not have been signed:	Kay: Please forward an executed copy of CO#2 so we can continue issuing Change Orders.	Forward a copy of CO#2 to SENDER	Rowan	1	0		
283	Can you update me?	I have a conversation this evening with Alan Aronowitz, John Viverito and Darren to discuss Japan issues.. At the moment, Darren has executed several trades.. These are being documented in Houston AS ENRON NORTH AMERICA CORP. trades.. I had assumed that all trades would be done in the name of the Japanese financial trading entity; I have no idea who is handling back office functions.	Can you update me?	Update SENDER on trades	Rowan	1	0		
284	Please keep us updated on the status of your project.	On behalf of the Jones Graduate School at Rice University, we would like to thank all of the company representatives who have submitted Action Learning Project ALP proposals.. Currently, the ALP faculty committee is reviewing all proposals received.. We also want to remind those who are planning to submit proposals of our December 1st deadline.	Please keep us updated on the status of your project.	Update SENDER on your project	Rowan	1	0		
285	Please run the minibook requested below and forward to Ellen.		Please run the minibook requested below and forward to Ellen.	Run minibook and forward to Ellen	Rowan		0		
286	Could you check this itenerary for Barry Tycholiz but make it refundable?	Diane,	Could you check this itenerary for Barry Tycholiz but make it refundable?	Check itinerary for Barry Tycholiz	Rowan		0		
287	Please address Cooper's questions, or forward to the Calgary office.	Julianne,	Please address Cooper's questions, or forward to the Calgary office.	Address Cooper's questions	Rowan	1	0		
288	Please donate this money to the funds set up to help repair the lives of those Americans hurt by Enron's underhanded dealings.	And Enron made an astronomical profit during the California energy crisis last year.. As a result, there are thousands of consumers who are unable to pay their basic energy bills and the largest utility in the state is bankrupt.. The New York Times reported that you sold 101 million worth of Enron stock while aggressively urging the company's employees to keep buying it.	Please donate this money to the funds set up to help repair the lives of those Americans hurt by Enron's underhanded dealings.	Donate this money	Rowan		0		
289	Note to approvers - please approve these expense reports quickly.	In anticipation of the imminent closing of the UBSW Energy transaction, please have all outstanding employee expenses in your possession filed through Enron's XMS system as soon as possible.	Note to approvers - please approve these expense reports quickly.	Approve expense reports	Rowan		0		
290	Please notify us	This e-mail is confidential and may well also be legally privileged.. If you have received it in error, you are on notice of its status.	Please notify us immediately by reply e-mail and then delete this message from your system.	Notify SENDER by reply e-mail	Rowan	1	0		
291	Would you let me know if this is what you're looking for?	Wow, I didn't know I could control anything!. Change order 2 was initialled by Dale and signed by Chris on November 2, re stack extensions.. I also have a hand marked up change order form from Ed Danhaus referring to brush power system stabilizers.	Would you let me know if this is what you're looking for?	Confirm this is correct	Rowan	1	0		
292	Please review this Change Order and let me know if we can live with these	I've talked to Jeff Darst about removing the language and had his verbal agreement that some of the language could be removed, but just received written comments back from him today with not only the same warranty wording, but some additional warranty language in Part III.. These changes would be added to Section 14.1.2 Warranty Clarifications in the contract.	Please review this Change Order and let me know if we can live with these warranty provisions.	Review Change Order	Rowan	1	0		
293	candidates please respond to contact information listed	Dear Alumni,. Please see opportunity for Chief Operating Officer with The Center for Teen Empowerment in Boston, MA.. The Center is a community organizing agency founded in 1992 to help inner-city youth build communities and schools.	Interested candidates please respond to contact information listed below job description.	Respond to contact information 	Rowan		0	1	1
294	Keegan to get Kate Cole's signatures for the Consent Form so please follow up	Stephanie, from our end, we have executed a brokerage agreement between ECT and GSI.. I am forwarding to you the two originals to send back.. If possible, please put in the mail today since there is a huge rush on getting it back.. The fed ex envelope attached has the address.. Send to Sarah Stowey's attention.. Please make sure that the accompanying documents are all there.	I asked Keegan to get Kate Cole's signatures for the Consent Form so please follow up to get that form from Keegan.	Get Conset Form from Keegan	Rowan		0		
295	Please respond to websupport@moneynet.com		Please respond to websupport@moneynet.com	Reply to websupport@moneynet.com	Rowan		0		
296	So, mark your calendars and don 01,t forget to stop by and see your Informa		So, mark your calendars and don't forget to stop by and see your Information Technology Team in Action!	Mark your calendar	Rowan		0		1
297	Mark, can you participate in the ISDA call on Friday?		Mark, can you participate in the ISDA call on Friday?	Participate in ISDA call on Friday	Rowan		0		
298	You can either call me on my cell or have Jeanie walk list across.	Plan today is to get these names and proposed numbers pulled together for Greg this evening.. Plan was to ask Colwell, Headicke etc., separately, if you want to review their names I can let you see them later tonight.. I plan to sit over in old building 16.71 and do this this afternoon noon till 5pm.	You can either call me on my cell or have Jeanie walk list across.	Call SENDER	Rowan	1	0	1	
299	call me when you have a chance.	Hi, fellow team mates, I have reviewed EPNG's comments on Exhibit 28 et al.. I find them interesting in view of their version of history.. I guess its Socal's fault there is a mismatch at Topock.. Its a little more disturbing their comments on the new or expanded interconnection protocol contained in the CSA.. It makes you wonder about their commercial ambitions.	Please call me when you have a chance.	Call SENDER	Rowan	1	0		
300	Please insert appropriate Seller's Payment if minus 018 is used in Contract Price and if Customer is the Seller.		Please insert appropriate Seller's Payment if minus 018 is used in Contract Price and if Customer is the Seller.	Insert appropriate Seller's Payment	Rowan		0	1	
301	the first time please scroll down.	Hi Kathy -. I'm Dana Davis.. A member of Veterans Memorial are you still sending information/directions regarding Edith's bridal shower on Dec. 2nd?.  I'm resending this email because it appears that I am having problems forwarding to my sisters email address.. The address is kathy d lacy@reliantenergy.com.. If you care to respond, please remember to copy me as well and I'm sure one of us will get the information.	For those of you who did receive this email the first time please scroll down.	Scroll down	Rowan	1	0	1	
302	can you fill this out for me?		can you fill this out for me?	Fill this out	Rowan				
303	Please donate this money to the funds set up to help repair the lives of those Americans hurt by Enron's underhanded dealings.	Enron and you made millions out of the pocketbooks of California consumers and from the efforts of your employees.. Indeed, while you netted well over a 100 million, many of Enron's employees were financially devastated when the company declared bankruptcy and their retirement plans were wiped out.. The New York Times reported that you sold 101 million worth of Enron stock while aggressively urging the company's employees to keep buying it.	Please donate this money to the funds set up to help repair the lives of those Americans hurt by Enron's underhanded dealings.	Donate this money	Rowan		0		
304	Please contact John Lavorato.		Please contact John Lavorato.	Contact John Lavorato	Rowan		0		
305	Please fill in where it is pertinent and monitor word count to 550.	Mike-. Attached please find a first draft for your Executive Letter for the newsletter.. I'm sorry that it is so sketchy.. EGM is doing so much and I'm not sure what you want to focus on right now!. I am afraid if I keep going, I will be way over the word count for our space allotment.. Right now, there are 404 words.	Please fill in where it is pertinent and monitor word count to 550.	Edit draft of Executive Letter and monitor word count	Rowan	1	0		
306	In light of this, please make sure your Confirmation copy includes the GTC.	Diane or Patrick,. I need help from one of you in connection with providing copies of the Confirmation s for the following Counterparties:.  Boise Cascade Corporation Dial Corporation The Lin Pac, Inc. Master Packaging N.B.. Inc. Norske Skog Canada Limited Rand-Whitney Container Board, L.P..  ENA does not have a master in place for the above-mentioned, therefore, the confirmations, will provide the information needed for review.	In light of this, please make sure your Confirmation copy includes the GTC.	Ensure confirmation copy includes the GTC	Rowan	1	0		
307	Maureen please check my calendar		Maureen please check my calendar	Check SENDER's calendar	Rowan		0		
308	Please review the POGO work order at N:/homedept/facility/tw/tw 2001/pogo		Please review the POGO work order at N:/homedept/facility/tw/tw 2001/pogo	Review POGO work order	Rowan		0		
309	please call the Development Center Team at 713-8530-357 .	Thank you for supporting Janette Elbertson in attending Successful Working Relationships - Creating Understanding on November 3, 2000..  450 has been charged to your Company and RC.	If you have any questions, please call the Development Center Team at 713-8530-357 .	Call the Development Center Team at 713-8530-357	Rowan	1	0	1	
310	questions and I need your help finalizing the scenarios that we talked	Hi Dutch,	I am preparing for the final signoff phase on the graphics and practice questions and I need your help finalizing the scenarios that we talked about two weeks ago for Futures and Options.	Help finalize scenarios for Futures and Options	Rowan	1	0		
311	experienced difficulty reaching the radio stations in the past so please call	You are encouraged to call 3987-000 , 3987-200 or 3987-700 for an announcement regarding the closing of the office.. We will also attempt to contact the following radio stations:.  KFAB 1110 AM KKAR 1290 AM KQKQ 98 FM. to have them broadcast an announcement.	As you are probably aware, we have experienced difficulty reaching the radio stations in the past so please call one of the numbers listed above if you don't hear an announcement on the radio.	Call 3987-000, 3987-200 or 3987-700	Rowan	1	0	1	
312	Could you resend it?	Nina Sonenberg, Discovering the Body book review , The New York Times, Oct 8, 2000.. This week's theme: semordnilaps, or words that spell other words when reversed.. .............................................................................. Fame is a vapor; popularity an accident; the only earthly certainty is oblivion.. -Mark Twain, author and humorist 1-8351-910. Q: Some time ago you featured a quote about foo in AWAD.	Could you resend it?	Resend quote about foo to SENDER	Rowan	1	0		
313	Please email me with requests for central deals.		Please email me with requests for central deals.	Email SENDER requests for central deals	Rowan		0		
314	Please, send the bio.	Shirely,	Please, send the bio.	Send bio to SENDER	Rowan	1	0		
315	Please contact Cathy Phillips X-36898 and let her know if you are	I would like to invite you and a guest to join me for the annual Juvenile Diabetes Foundation Gala to be held on May 12, 2001 at the Westin Galleria.. The guest speaker this year will be General Norman Schwarzkof.	Please contact Cathy Phillips X-36898 and let her know if you are interested in attending.	Contact Cathy about attending the annual Juvenile Diabetes Foundation Gala	Rowan	1	0		
316	Please follow up with chris.		Please follow up with chris.	Follow up with chris	Rowan		0		
317	Please prepare a draft and send to:	Debra, Can you please forward the attached contract to Dave Hutchens.. Debra -. Attached is a worksheet for another new Master Firm Purchase/Sale, this time for Tucson Electric Power Company.	Please prepare a draft and send to:	Prepare a draft	Rowan		0		
318	Please notify Lisa Lees	Tana:. Please prepare an execution copy of the Talisman ETA in the form attached below.. Dave has approved this letter agreement.	Please notify Lisa Lees when you send out the final execution copy to Talisman for signature.	Notify Lisa Lees when sending out final execution copy to Talisman	Rowan		0		
319	Please replace the	I took this opportunity to also divide Section 5.4 into 2 subparagraphs for clarity's sake.. I also inserted a new sentence at the end of subparagraph A which was suggested by Enron Risk Management at a meeting I had with them yesterday.. I will be adding this insert in the standard Limitation of Liability section in the GPG O&M forms of agreement.	Please replace the current section 5.4 in the Calpine O&M with the attached.	Replace current section with the attached	Rowan	1	0		
320	Would you please get the necessary information to Susan Wimberly so that we can get this straightened out in PEP and in the GCS as soon as possible?	Frank, I've already told Sally about these 3 needed corrections in final rankings.. 	Would you please get the necessary information to Susan Wimberly so that we can get this straightened out in PEP and in the GCS as soon as possible?	Send necessary information to Susan Wimberly	Rowan	1	1		
321	PLEASE FORWARD TO ANYONE APPROPRIATE:		PLEASE FORWARD TO ANYONE APPROPRIATE:	Forward this to anyone appropriate	Rowan		1		
322	Please include the body of this message in any correspondence to PA Discount InkJet 050130 regarding this order.	This message is to confirm that an order has been placed with PA Discount InkJet 050130 .. If you suspect that this order has been placed fraudulently, please contact PA Discount InkJet 050130 at discount-ink@prodigy.net.	Please include the body of this message in any correspondence to PA Discount InkJet 050130 regarding this order.	Include body of this message in correspondences to PA Discount	Rowan	1	0		
323	To unsubscribe, send a message to unsubscribe@ashford.com and put the word 'remove' in the subject line.	Let us hear from you.. If you have any suggestions or any problems with your email, or if you need to change your email address, please contact jschunter@ashford.com.. You are receiving this email because you have subscribed to the Ashford newsletter.	To unsubscribe, send a message to unsubscribe@ashford.com and put the word 'remove' in the subject line.	Reply to unsubscribe@ashford.com to unsubscribe	Rowan	1	0	1	
324	Hyatt from 11:30 a.m. - 1:00 p.m. Please RSVP before Wednesday, August 30		Hyatt from 11:30 a.m. - 1:00 p.m. Please RSVP before Wednesday, August 30	RSVP	Rowan		0		
325	Can you please add Greg Whalley to the distribution on this report, which by		Can you please add Greg Whalley to the distribution on this report, which by the way is quite bebficial to us.	Add Greg halley to distribution on this report	Rowan	1	0		
326	We now need your help to make sure we are successful on	Helping to elect pro-business candidates is not something we should take for granted.. That's why the U.S. Chamber has been working hard over the past few months to help pro-business candidates get elected.. We've endorsed these candidates, campaigned on their behalf, donated to their campaigns, and, most importantly, lent them the awesome reputation of the U.S. Chamber of Commerce.	We now need your help to make sure we are successful on November 7th.	Help SENDER 	Rowan	1	0	1	
327	Please print all attachments and make a folder: Tolling Enron tolling .		Please print all attachments and make a folder: Tolling Enron tolling .	Print attachments and make a folder	Rowan		0		
328	reply to this email with the words CANCEL or send an email to cancel trad		reply to this email with the words CANCEL or send an email to cancel trad	Reply to this email with CANCEL	Rowan		0	1	
329	Hi Kristy, please track down electronic form of the four students that we		Hi Kristy, please track down electronic form of the four students that we interviewed 2 stanford, 2 MIT .	Find electionic form of students we interviewed	Rowan		0		
330	Please check to see if they are booked as kern/opal by	Please check the gd swap cheyenne positions for March.. I am confident that I have cheyenne short positions on this month, but they are not showing up in the intraday tab.	Please check to see if they are booked as kern/opal by mistake.	Check on whether positions are booked as kern/opal by mistake	Rowan		0		
331	Please respond to her and copy me if via	Kristina, here are the proposed changes to the Assignment Consent Agreement.. Our attorney is Carol St. Clair .	Please respond to her and copy me if via email with your response to the proposed changes.	Reply to Carol St. Clair and copy SENDER	Rowan	1	0		
332	this label or have other questions, please email Heather at hmathis@enron.com or call her at 713-8539-006 .		If you would like to see the form of this label or have other questions, please email Heather at hmathis@enron.com or call her at 713-8539-006 .	Contact Heather at hmathis@enron.com	Rowan		0	1	
333	Please review it carefully, as I have thrown in	If you need to contact me, you can leave me a message on my office phone or try my cell 4 15-9024-108 , but I'm not sure the cell is working all the time.. Sue Mara Enron Corp. Tel: 415-7827-802 Fax: 415-7827-854. Attached for your review and comment is my first draft of comments to be filed on Monday with regard to the draft decisions of ALJ Barnett and Commissioner Bilas.?	Please review it carefully, as I have thrown in everything I can think of on a rush basis, and it may require some significant editing.?	Review draft of comments carefully	Rowan	1	0		
334	EB 3892 the insurance form that I need or fax it to me at 6463-393 .	As I think I indicated to you, the December 31 date that Mark gave in his e-mail to you is a tentative date and I may return earlier or with Mark's permission, extend the date.. Please call me if you have any questions.. I will send you the doctor's note showing the delivery date once that occurs.. could you please send me your fax number?	Also, could you please have someone deliver to me EB 3892 the insurance form that I need or fax it to me at 6463-393 .	Have someone deliver insurance form to SENDER	Rowan		0		
335	Employees on floors 33, 35, 44, 45, 46, and 47, please attend the floor meeting on Wednesday, February 6, from 9:30 - 10:30 near EB4712b.	Please mark your calendar for EGS floor meetings.. Employees on floors 11, 13, 39, 40, 42, and 43, please attend the floor meeting on Tuesday, February 5, from 2:30 - 3:30 near EB3922.	Employees on floors 33, 35, 44, 45, 46, and 47, please attend the floor meeting on Wednesday, February 6, from 9:30 - 10:30 near EB4712b.	Attend floor meeting on Wednesday February 6	Rowan	1	0		
336	could you please forward to Scott Miller email below our short		could you please forward to Scott Miller email below our short confidentiality, non-solicitation and non-compete agreement?	Forward this to Scott Miller	Rowan		0		
337	Would you plese E-mail me or call me with a list of who else needs to see this sometime tomorrow, per Mark.	Matt,.  Would you please make sure that David gets to see this tomorrow.. Mark asked me to send this so you could print it out and have Dave look at it and then recommend would else ought to see it.	Would you plese E-mail me or call me with a list of who else needs to see this sometime tomorrow, per Mark.	Send list of people to SENDER 	Rowan		0		
338	Please put this on my calendar, thanks		Please put this on my calendar, thanks	Put this on SENDER's calendar	Rowan		0		
339	TK could you update these prices for me for the Stan Presentation one more time - it's due to Tracy on Thurs ?		TK could you update these prices for me for the Stan Presentation one more time - it's due to Tracy on Thurs ?	Update these prices	Rowan		0		
