#	Task	Context	TaskSentence	Summary	Labeler	NoRequestInContext	Urgent	NotRequest	Unsure/Discuss	RandomNumber
5311	you need further assistance, please call me @ 5-3317.	Please find the attached list of accomplishments for Barbara N. Gray.	Should you need further assistance, please call me @ 5-3317.	Call SENDER @ 5-3317 for further assistance	Natalie	1	0	1		0.06988548071
5312	Kay, can you set up a one hour to half an hour with each if possible.		Kay, can you set up a one hour to half an hour with each if possible.	Set up one hour to half an hour with each 	Natalie	1	0	0		0.4167520967
5313	Houston at that time, so could you please jot me a note telling me what would	He is our point person on many DPC matters, and is also the person I have used on most fuel related issues.. He will be a real asset to Jeff when located in HOuston.. Sinc he is single, and quite young, it will not be a problem to move him here at short notice.. I will call you from India as soon as I get in.	It will be Monday evening in Houston at that time, so could you please jot me a note telling me what would be a good number to call you on.	Give SENDER your phone number	Natalie	1	0	0		0.2650723674
5314	Please respond to Jennifer		Please respond to Jennifer	Respond to Jennifer	Natalie	1	0	0		0.6549435005
5315	Please do me and Bob Fisher in the Transport Settlements group a huge	Darren,. Thanks for the clarification!. Kathy. We should not be paying Tenaska's Lone Star transport for Sep. That should be paid by Tenaska IV.. We took over the payments with October production..  D. Hi Guys,	Please do me and Bob Fisher in the Transport Settlements group a huge favor......Please let us know when the TXU/Lonestar transport deals for Tenaska IV Texas Partners have been entered into Path Manager for September 2000 .	Tell SENDER and Bob Fisher when TXU/Lonestart transport deals entered Path Manager for September 2000	Natalie	1	0	0		0.9442881377
5316	Could you please coordinate with Sara's and Richard's assistant to set up a		Suzanne: Could you please coordinate with Sara's and Richard's assistant to set up a 30 minute meeting with me, Sara and Richard Sanders to talk about the arbitration issues that I raised in an e-mail to him last week?	Coordinate with Sara's and Richard's assistant to set up meeting with SENDER about arbitration issues	Natalie	1	0	0		0.6987493672
5317	Fran, please update Leonards Review with the attached comments.		Fran, please update Leonards Review with the attached comments.	Update Leonards Review with comments	Natalie	1	0	0		0.5534393676
5318	Please respond to epao@mba2002.hbs.edu	fill in per/share	 Please respond to epao@mba2002.hbs.edu	Respond to epao@mba2002.hbs.edu	Natalie	1	0	0		0.1188903076
5319	Please, forward to the Research Group and confirm I shall come.	Shirley,	Please, forward to the Research Group and confirm I shall come.	Forward IT to Research Group and confirm SENDER will come	Natalie	1	0	0		0.1272540099
5320	Please review and revise as appropriate.	The following provisions are proposed to be added into the Confirms for the 20 Firm GTC.	Please review and revise as appropriate.	Review provisions to Confirms for 20 Firm GTC and revise	Natalie	1	0	0		0.8873160224
5321	Please donate this money to the funds set up to help repair the lives of those Americans hurt by Enron's underhanded dealings.	And Enron made an astronomical profit during the California energy crisis last year.. As a result, there are thousands of consumers who are unable to pay their basic energy bills and the largest utility in the state is bankrupt.. The New York Times reported that you sold 101 million worth of Enron stock while aggressively urging the company's employees to keep buying it.	Please donate this money to the funds set up to help repair the lives of those Americans hurt by Enron's underhanded dealings.	Donate money to funds to help repair the lives of those Americans hurt by Enron's dealings	Natalie	1	0	0		0.3509233553
5322	Can you re submit me the utilities in Alberta including gas.	Eric	Can you re submit me the utilities in Alberta including gas.	Resubmit utilities in Alberta to SENDER	Natalie	1	0	0		0.5102879065
5323	Please provide any changes to me by 9:00 am CST on Thursday, July 6.	This one came after the one you sent which I commented on by voice mail but is even worse.. I hope it was an earlier draft rather than a later one.. Attached is a draft press release announcing the first metals trade on EOL.	Please provide any changes to me by 9:00 am CST on Thursday, July 6.	Provide SENDER changes to draft press release	Natalie	1	0	0		0.2543771563
5324	Please review and advise what needs to be done, if anything, to get this executed.	Good Morning, Enclosed is a draft of a GISB for Utility Resource Solutions, LP.. They have done some small physical volumes secured by a pre-pay, but are interested in establishing a more developed relationship.. As such, they want to enter into a GISB with Enron.. This is their copy forwarded through Jay Reitmeyer.	Please review and advise what needs to be done, if anything, to get this executed.	Review and advise draft of GISB for Utility Resource SOlutions	Natalie	1	0	0		0.3482303397
5325	Please test and let me know if there are any problems.	All legs after the termination date exclusive are copied as is - no strips are changed.. Any legs crossing over the termination date are copied and modified to reside solely after the date.. This includes deleting strips that end prior to the date and modifying strips that cross over the date.. These changes should allow you to perform all of the tasks necessary to close out deals with any counterparty.	Please test and let me know if there are any problems.	Test changes and respond to SENDER with problems	Natalie	1	0	0		0.6142803156
5326	correct the invoice for this deal and let me know when you send it out.	I changed the price in Sirara.. Sorry Jeff.. This deal is gas ENA sold to CES for Energy Express.. The daily volume was 10,322 dth a total of 309,660 for the month .. The price is CGAS IF .0175 Variable .02 demand for ENA transport.  I just changed the price in Sitara.. My calculation shows a price of 4.6738.. Jeff, I apologize for this if you have sent out the invoice already.	Please correct the invoice for this deal and let me know when you send it out.	Correct Sirara invoice and resend	Natalie	1	0	0		0.7312999784
5327	Could you please ask Greg if DP can	Hi Carolyn,. GE has asked for an explanation of the relationship of Pegasus to Delta Power in other words, the equity structure .	Could you please ask Greg if DP can send an email with that explanation, so that I can pass it along to GE.	Ask Greg if DP can send email with explanation	Natalie	1	0	0		0.4126915648
5328	Can you check with Mike and verify this because I confirmed this differently	Correction ref 490710 Miek Swerzbin Prebon is showing Enron as the buyer and Sempra as the seller.. Kate,.  for ref 490710 Mike Swerzbin Prebon just sent over a confirm and the broker is showing Enron as the seller and Sempra as the buyer.. for ref 490640 Mike Swerzbin Prebon just sent over a confirm and the broker is showing Enron as the buyer and Sempra as the seller	Can you check with Mike and verify this because I confirmed this differently with Prebon.	Check Sempra sale with Mike and verify	Natalie	1	0	0		0.2986714381
5329	Please notify us	Nice touch, sending this the day after the letter agreement was signed.. Can you enlighten me on the ENA procedures and sensitivities to these types of docs?. Thanks,. Kay.  This e-mail is confidential and may well also be legally privileged.. If you have received it in error, you are on notice of its status.	Please notify us immediately by reply e-mail and then delete this message from your system.	Notify SENDER by replying to email then delete message	Natalie	0	0	1		0.469136416
5330	Please provide a copy to your boss and with a good	Larry, Here's my resume.	Please provide a copy to your boss and with a good recommendation!	Provide SENDER's resume to boss with recommendation	Natalie	1	0	0		0.205377797
5331	Give me a call when you have the packet ready.	Amelia,	Give me a call when you have the packet ready.	Call SENDER with packet ready	Natalie	1	0	0		0.5748098222
5332	Can you help them?	Christie,. I am forwarding you a message I have received from the University of Houston.	Can you help them?	Help SENDER's mesage	Natalie	1	0	0		0.7236807226
5333	Can you please give their attorney a call.	Teresa,. By copy of this email, I am asking Stephanie Panus, another Paralegal in our group, to handle this for you as I am on working on a special project this week.. Stephanie, per Teresa's voicemail, Cinergy is very interested in getting a financial master in place to trade with us ASAP.	Can you please give their attorney a call.	Call Cinergy's attorney 	Natalie	1	0	0		0.01706112021
5334	Would you please work with Oasis to get	ASSIGNED GAS TRANSPORTATION CONTRACTS.  2 Firm Intrastate Gas Transportation 9-6019-481 2/1/99 Agreement.  3 Netting Agreement confirmed only 9601-901 3 1/1/99.  4 Interruptible Intrastate Gas 9-6016-667 8/1/99 Transportation Agreement.  5 Parking documented 9601-665 4 7/1/98.  6 Interruptible NGPA Section 311-9601-544 5 11/1/97 Gas Transportation Agreement. The only outstanding issue is that the Netting Agreement 9-6019-013 and the Parking Agreement 9-6016-654 are not papered.. In order to assign the documents they need to be papered.	Would you please work with Oasis to get these papered as they are the transporter.	Work with Oasis to paper Netting Agreement 9-6019-013 and Parking Agreement 9-6016-654	Natalie	1	0	0		0.6650121838
5335	Please fax a copy to me at 713-6468-420 and I will compare them to	We also need to talk about the pricing on both of these deals.. Williams and Apache are billing us less than what we have in Sitara.. To be able to keep this desk at zero, Jim Pond does not want me to use pay the lesser of for the purchases, so we need to address the price differences.. You said you had some contract briefs that supported our prices.	Please fax a copy to me at 713-6468-420 and I will compare them to what James has.	Fax SENDER a contract briefs that support prices at 713-6468-420	Natalie	1	0	0		0.3956684219
5336	Please call me 713-3457-566 or Rose 713-3457-726 with questions, or we	Good morning,. We have made some revisions to the consent agreement.. I did not redline the changes since we were looking at two different documents yesterday.. We added language concerning material adverse event and the need for the financing to occur before the consent is effective.. We could not include Paul's request concerning compelling the Owner to take action.	Please call me 713-3457-566 or Rose 713-3457-726 with questions, or we can address it in our 130 CST phone call.	Call SENDER at 713-34757-566 or Rose at 713-3457-726 with questions about consent agreement	Natalie	1	0	1		0.6402842548
5337	Please review the list	The revised Facility Emergency Call List is attached.	Please review the list for content, and forward any changes to me via separate e-mail.	Review revised Facility Emergency Call List and forward changes to SENDER	Natalie	1	0	0		0.6592545957
5338	Please verify that New Power	According to my records, New Power has 140,099 dt's of CGAS capacity.. On the 22nd, we scheduled 143,400 dt's on deal 502957.	Please verify that New Power took 143,400 dt's on the 22nd, its ok, I just need to do a price adjustment.	Verify New Power took 143,400 dt's on the 22nd	Natalie	1	0	0		0.7156897697
5339	turn a draft of the ISDA Schedules, so please make this a priority.	Susan: Could you please when you return on Monday circulate a list of issues that we need to discuss regarding the forms?. Susan Flynn was keeping track of some of those issues after you left.	Could you please when you return on Monday circulate a list of issues that we need to discuss regarding the forms?	Circulate list of issues to discuss	Natalie	0	0	0		0.5932242538
5340	Please use the following address for Lewis Energy instead:	Gerald,	Please use the following address for Lewis Energy instead:	Use different address for Lewis Energy	Natalie	1	0	0		0.5910205005
5341	Rosie - please print and have signed.		Rosie - please print and have signed.	Print and sign IT	Natalie	1	0	0		0.7856341422
5342	Will you send us a copy of the termination when it is sent to Grupo MINSA?	Hi, Gordon!	Will you send us a copy of the termination when it is sent to Grupo MINSA?	Send SENDER a copy of termination for Grupo MINSA	Natalie	1	0	0		0.1891452663
5343	Could you forward this to Jon?	The unauthorized use, dissemination, distribution or reproduction of this e-mail, inclduing attachments, is prohibited and may be unlawful.. Jon R. Mostel LeBoeuf, Lamb, Greene & MacRae, LLP 125 West 55th Street New York, N.Y. 10019 Tel.. : 212-4248-220 Fax: 212-4248-500 jrmostel@llgm.com.  Kay.Mann@enron.com 02/01/01 09:36AM Hi John,. Mark and I are still working at the hotel, waiting to hear from the counterparty.	Could you forward this to Jon?	Forward IT to Jon	Natalie	1	0	0		0.8033913334
5344	Can you help me with this one?		Can you help me with this one?	Help SENDER with IT	Natalie	1	0	0		0.9878758176
5345	IMAGE To receive our e-mails in a text-only format, please reply to this message and type change to text in the subject field.	Your kind of clothes.. Online.. All the time.. IMAGE IMAGE Privacy, Security, Service http://www.coldwatercreek.com/jump.asp?linkid 1100&OfferCode WHA1068 At Coldwater Creek, earning and keeping your trust is the standard for everything we do.	please reply to this message and type change to text in the subject field.	Reply to SENDER and type change to text	Natalie	1	0	1		0.8001759347
5346	-- please come back to me with any questions you may have.	I'm providing you this to keep you informed on the marketing services deal being pitched to the operator of a Norfolk VA. garbage burning facility.. Below are a letter of intent and attached term sheet being made into clean copies and circulated this evening to SPSA for their review and signature.. Heather Hearn and the 'Services Desk' folks are involved.	It is interesting -- please come back to me with any questions you may have.	Respond to SENDER with questions about letter of intent and term sheet	Natalie	1	0	0		0.6163847695
5347	Please email me your draft of the confirm.		Please email me your draft of the confirm.	Contact SENDER with draft of confirm	Natalie	1	0	0		0.6247024888
5348	Please review the meeting notes for the requirements of GTV II phase 2 in the	Geof,	Please review the meeting notes for the requirements of GTV II phase 2 in the attached file.	Review meeting notes for requirements of GTV II phase 2	Natalie	1	0	0		0.07313737717
5349	please send this info to Shirley for Darron since he is out.		please send this info to Shirley for Darron since he is out.	Send info to Shirley	Natalie	1	0	0		0.2316877346
5350	Please dial 805-2409-673 , passcode remains the same-666897.	For those of you calling outside of the U.S., I have a new number for you to use.	Please dial 805-2409-673 , passcode remains the same-666897.	Dial 805-2409-673, passcode 666897	Natalie	1	0	1		0.3745878241
5351	Daren or Stacey: Could you please extend deal #169625 for meter 1520 for		Daren or Stacey: Could you please extend deal #169625 for meter 1520 for Feb. 2000?	Extend deal #169625 for meter 1520 for Feb. 2000	Natalie	1	0	0		0.5496258968
5352	Dan: Please copy Mark on all future corro on this -- he's our resident CFTC	Mark: Here's the only stuff I have on the mattter I mentioned to you Tuesday.. The meeting is currently set for 8/29 in Houston.	Dan: Please copy Mark on all future corro on this -- he's our resident CFTC expert, among other things.	Copy Mark on correspondence with SENDER	Natalie	1	0	0		0.8154316869
5353	Please give me your comments ASAP.		Please give me your comments ASAP.	Respond to SENDER with comments  about IT	Natalie	1	1	0		0.1137591454
5354	Tana: Please review these pages for corrections and insert into original.		Tana: Please review these pages for corrections and insert into original.	Review pages for corrections and make changes	Natalie	1	0	0		0.1918785204
5355	Please, send the resume to me.	Aysu	Please, send the resume to me.	Send resume to SENDER	Natalie	1	0	0		0.6171616766
5356	Please process this request.		Please process this request.	Process request 	Natalie	1	0	0		0.01722407152
5357	Could you please call and see if they will give you the password?	Richard, Here is the phone number we need to call to get access to the list.	Could you please call and see if they will give you the password?	Call number for password	Natalie	1	0	0		0.9084558919
5358	to remove yourself from this list please send email to	NOW YOU CAN BOOK YOUR FAVORITE HOLIDAY DESTINATIONS ON-LINE - http://www.SellOffVacations.com Your best source for package holidays from Canada!.  416-5031-300 in the 416 / 905 area or toll free 1-877-Sell-Offs in Canada & USA. All reservations handled by: Dream Vacations Inc. Lic# 0-3121-291 Comments: mailto:comments@SellOffVacations.com Mon - Fri 8am to 8pm Sat & Sun 9am to 6pm EST Make your reservation on-line 24 hours, 7 days a week !	to remove yourself from this list please send email to mailto:remove@selloffvacations.com with the word ' remove ' in the subject line	Send email to remove@selloffvacations.com with REMOVE	Natalie	1	0	1		0.7300890797
5359	Please share with others.	FYI.. SDG&E's advertisements in Union Tribune dealing w/ SDG&E's filing at FERC to extend ISO authority to institute price caps.. The ad urges customers to write to Bill Richardson, FERC, and Senators Boxer and Feinstein.. FYI!	Please share with others.	Share SDG$E's advertisements with others	Natalie	1	0	0		0.9152892218
5360	response and any additional open items, please provide input to me and Don	I suspect this isn't much help.. Paul probably has better information.. Kay. See previous response on the Calumet Project.. Are we in or out of the deal?. Don. Team The contractors have responded to our technical questions.. We need to review their response and provide additional input as required.. Meetings are scheduled with each beginning Monday July 10.	Based on the contractors response and any additional open items, please provide input to me and Don Pacer by Thursday evening July 6 so we will be able to close all issues with the contractors at our meetings.	Review contractors' responses and respond to SENDER and Don Pacer by Thursday July 6	Natalie	1	0	0	 	0.2743126245
5361	Please read paragraph 7 together with	Phil, Attached please find the first draft of the proposed confidentiality agreement between ena and midcoast.	Please read paragraph 7 together with the definition of Proposed Transaction in the first paragraph to determine if you think the language is sufficient to cover us.	Read paragraph 7	Natalie	1	0	0		0.9953950299
5362	Go ahead and bring the Yates	Do you mean 12,000 at 6789?. If so that's fine.	Go ahead and bring the Yates down also.	Bring the Yates down	Natalie	1	0	0		0.9080219545
5363	If Lysa isn't there yet, would you please download these for me?		If Lysa isn't there yet, would you please download these for me?	Download forms if Lysa isn't there	Natalie	1	0	1		0.5120308986
5364	Remind me when you are down and I will give you that cleansing info.	Here's hoping!. It will be good to see you guys that weekend.. When you know, give me a shout and let me know what your schedule is like.. We can tee something up around the conference even if it is a go.. I don't know about you but I am really getting sick of this weather!. I want to get out to Banff/Louise and get some skiing/boarding in!	Remind me when you are down and I will give you that cleansing info.	Remind SENDER when in Banff/Louise	Natalie	1	0	0		0.1983581562
5365	When you get a free minute, can you check to see if you have come up		Good morning, John, When you get a free minute, can you check to see if you have come up with any pricing on those winter deals we discussed last week?	Respond to SENDER with pricing on winter deals	Natalie	1	0	0		0.1511588064
5366	If okay, please complete and send.	Please look over the attached document?	If okay, please complete and send.	Complete document and return to SENDER	Natalie	0	0	0		0.4763494848
5367	Terry, please work with Jean on this.	I definitely think we should let customers know as needed basis.. Someone should certainly talk to ENA.	Terry, please work with Jean on this.	Work with Jean to let customers know about IT	Natalie	1	0	0		0.0003436398834
5368	Paul, could you please insure that the network folks have the Tibco install	A walk-thru/demo of this new functionality was held today with the Logistics Managers and representative schedulers from each region except for Texas and Calgary.. The changes were well received and no revisions were requested.. They would like to have the changes migrated to Production the evening of Tuesday, January 18 for use the morning of Wednesday, January 19.	Paul, could you please insure that the network folks have the Tibco install complete by Monday, including Terminal Server.	Ensure network folks have Tibco installed by Monday	Natalie	1	0	0		0.4902487008
5369	Jeff/Eric - Please take a look at the e-mail below and help out on the	Section 6.7.2 Invoices should be addressed to:. Enron North America 1400 Smith St Houston, TX 77002 ATTN: Theresa Vos 713-3458-173. Attached in the latest draft of the GE-ENA breakout contract.. The lawyers need a few more items to complete before execution.. Please send to Kay Mann and copy me on responses.	Jeff/Eric - Please take a look at the e-mail below and help out on the following... accurate description of facitliy-pg 1 questions regarding the exhibits Address for Section 25.1 and 25.3	Review draft of GE-ENA breakout contract and help with accurate description of facility	Natalie	1	0	0		0.5035740408
5370	tweanda, please print this and save as a form.		tweanda, please print this and save as a form.	Print IT and save as form	Natalie	1	0	0		0.1101726219
5371	Can you look around for the fax of this NDA signed by the Counterparty.		Can you look around for the fax of this NDA signed by the Counterparty.	Find fax of signed NDA by Counterparty 	Natalie	1	0	0		0.6047446783
5372	Carlos, can you look through this for NEPCO and get comments back?		Carlos, can you look through this for NEPCO and get comments back?	Review IT for NEPCO and respond with comments	Natalie	1	0	0		0.03510598316
5373	Can you check to make sure your got all four?	I just did a request to get Angela Davis in the Houston Office and Linda Sietzema and Sharon Crawford in the Calgary offices edit access to the Financial Trading Agreement Database.. I also requested that Marcus Nettelton get edit access to the ENA Legal Online Trading Database.	I'm not sure if I did the erequest all ok. Can you check to make sure your got all four?	Ensure you received all four erequests	Natalie	1	0	0		0.161205631
5374	Please contact me if you can inform me on any of the following subjects.	I am working on a report aimed at Energy Marketers that will examine Natural Gas Storage: Effects on Energy Trading.. I am looking for people who can talk about the importance of this subject to power marketers.	Please contact me if you can inform me on any of the following subjects.	Contact SENDER with information about Natural Gas Storage: Effects on Energy Trading report	Natalie	1	0	0		0.9463934237
5375	can you also add :National Fuel Marketing Company. thanks.		can you also add :National Fuel Marketing Company. thanks.	Add National Fuel Marketing Company	Natalie	1	0	0		0.7165231152
5376	Please verify if this is some other	Thanks, Stan. Kate & Stan, Deal #579038.1 Enron is showing 85 for the offpeak load on 4/13 & 4/14..... APX is showing 80 for offpeak on 4/13 & 4/14....please verify and correct if necessary.. I have also attached APX invoice per the internet website below for both days.. Deal 581335.1 APX is currently not showing that this deal occurred for 4/16 for offpeak load see screen below at the bottom .	Please verify if this is some other c/p's deal.	Verify APX invoice	Natalie	0	0	0		0.1789981569
5377	please reply to this e-mail with the word REMOVE in the	There are absolutely no obligations.. All the fields below are required for your application to be processed.. **********. Full Name : Address : City : State : Zip Code : Home Phone : Work Phone : Best Time to Call : E-Mail Address : Estimated Debt Size :. **********. Please allow upto ten business days for application processing.. Thank You	Note: If this e-mail arrived to you by error, or you wish to never receive such advertisements from our company, please reply to this e-mail with the word REMOVE in the e-mail subject line.	Reply to email with the word REMOVE	Natalie	1	0	1		0.09048192757
5378	Please donate this money to the funds set up to help repair the lives of	And Enron made an astronomical profit during the California energy crisis last year.. As a result, there are thousands of consumers who are unable to pay their basic energy bills and the largest utility in the state is bankrupt.. The New York Times reported that you sold 101 million worth of Enron stock while aggressively urging the company's employees to keep buying it.	Please donate this money to the funds set up to help repair the lives of those Americans hurt by Enron's underhanded dealings.	Donate money to funds for Americans hurt by Enron	Natalie	1	0	0		0.06043863329
5379	My only comment to this is to please make sure the contracts have IMNE and		My only comment to this is to please make sure the contracts have IMNE and IMME as desks since most of them will be market area deliveries.	Ensure contracts have IMNE and IMME as desks 	Natalie	1	0	0		0.7995849138
5380	I didn't see the article but please fax me a copy of the	Ted,. Howdy from Houston.	I didn't see the article but please fax me a copy of the piece if you have one.	Fax article to SENDER	Natalie	1	0	0		0.7429315863
5381	identify yourself, please submit your name and phone number with your lette	You can access the Office of the Chairman PhoneMail Box by 20 calling 713-8537-294 .. If you call from your extension or an outside line , 20 your message will be completely anonymous.. If, however, you access the 20 PhoneMail Box while you are in the PhoneMail system, your message will not be 20 anonymous..  You may, but are not required to, identify yourself.	If you would like to identify yourself, please submit your name and phone number with your letter or message.	Submit name and number with message to Office of the Chairman	Natalie	1	0	1		0.8411907233
5382	questions about this matter please direct them to Mr. Sanders attention.	Andy Edison will be helping you with this matter.. Concerning the payments due Romasdale and all subsequent payments due, Richard Sanders with ENA Legal will contact you next week with instructions on how to proceed in this matter.. I will be out of the office until December 27, 2000.	If you have any questions about this matter please direct them to Mr. Sanders attention.	Contact Mr. Sanders with questions	Natalie	1	0	1		0.8505045583
5383	Please make sure that, once Gary signs	Sam,. We are moving forward to execute the ITG Quantex agreement now that the final revisions were approved.. Sheila has forwarded a revised version of the document for Gary Hickerson to sign.	Please make sure that, once Gary signs the two copies, they are both forwarded to Cassandra Shultz for signature.	Ensure two signed copies of the ITG Quantex agreement are forwarded to Cassandra Shultz	Natalie	1	0	0		0.8404232279
5384	Sent by Market Operations, inquiries please call the Hour	The reason for the change is for the Northwest Generation Urgent pump repairs.. The first applicable Hour Ahead market to run with these values is HE 1700.. The ISO will update you of any changes in line rating status.	Sent by Market Operations, inquiries please call the Hour Ahead Desk.	Call the Hour Ahead Desk with questions	Natalie	1	0	1		0.1314518546
5385	James, would you remain plugged in here, and given the information that Eric and/or Ben may provide, be prepared to give us some rate implications for this capacity addition?	By way of suggested guidelines, I'd say that we'd like to see cases that provide for not less than 50 MMcf/d of incremental capacity, and not more than a doubling of the current line capacity 400 MMcf/d .. Again, its a cost/benefit sort of analysis, so we're really looking to key in on the cheapest, most economical capacity addition.	James, would you remain plugged in here, and given the information that Eric and/or Ben may provide, be prepared to give us some rate implications for this capacity addition?	Be prepared to give rate implications for additional capacity	Natalie	1	0	0		0.4056545046
5386	Please send the docs directly to: david.onunscheck@us.abb.com and michael.o.	Pete,. I'm getting comments that people are having trouble opening the ABB docs.	Please send the docs directly to: david.onunscheck@us.abb.com and michael.o.	Send ABB docs to david.onunscheck@us.abb.com and michael.o	Natalie	1	0	0		0.6773760391
5387	company--please fax me a markup with your suggested changes.	Sara can probably fill you in on the kinds of changes from our standard form that would be ok.. Mark. Attached are some comments from Enron's outside counel on the draft ISDA Master Agreement which I forwarded to you earlier this week.. Could you please advise who is reviewing this document and when their review might be completed.. Thank you for your assistance..  Attached is the email forwarding the draft swap agt with SG.	Rogelio--please take a look at the docs required in Part 3-- some changes will need to be made I am sure to reflect that EEIM is a Mexican company--please fax me a markup with your suggested changes.	Review draft swap agt with SG and fax SENDER changes	Natalie	1	0	0		0.903402063
5388	exact people we will be meeting with can you send along their titles also .	That date is perfect.. Ian will be joining us.. Marc will be also possibly .	When do you think you'll have more specifics on timing and the exact people we will be meeting with can you send along their titles also .	Send SENDER specifics on timing and people in meeting	Natalie	1	0	0		0.1011921571
5389	Please indicate the ratings for each of your non-exempt employees below and	For your Non-Exempt employees, I have listed below all eligible employees for whom you should complete a Performance Evaluation.. However, I need the rating for each employee so it may be input into the PEP system.. The descriptions for Non-Exempt ratings are defined as:. 1 - Consistently performs above expectations 2 - Meets expectations 3 - Does not meet expectations	Please indicate the ratings for each of your non-exempt employees below and return to me no later than Wednesday, July 11, 2001.	Indicate performance of non-exempt employees on a Performance Evaluation and return to SENDER	Natalie	1	0	0		0.8377144822
5390	Employees on floors 11, 13, 39, 40, 42, and 43, please attend the floor meeting on Tuesday, February 5, from 2:30 - 3:30 near EB3922.	Please mark your calendar for EGS floor meetings.	Employees on floors 11, 13, 39, 40, 42, and 43, please attend the floor meeting on Tuesday, February 5, from 2:30 - 3:30 near EB3922.	Attend floor meeting on Tuesday February 5, 2:30-3:30	Natalie	0	0	0		0.3940056262
5391	Please contact me or Brant	Attached is a worksheet for the above referenced.	Please contact me or Brant Reves if you need anything.	Contact SENDER or Brant Reves with questions	Natalie	1	0	1		0.8964864108
5392	Please respond via e-mail with any comments.	It appears that HPL 736 paths and NIGAS 1136 paths might have some paths rolling that no longer need to.. A special one time handling of these paths will be coordinated with the scheduler when you are ready.. 3.. Zero paths which roll from month to month using the Volume Management - Do Not Send function will CEASE to do so.. This was agree to by Patti in regards to paths for OBA tracking.	ALL: Please respond via e-mail with any comments.	Respond to email with comments	Natalie	1	0	0		0.3689650019
5393	Can you add Whalley and/or Andy Zipper to Pedrone's interview schedule.		Hey, Can you add Whalley and/or Andy Zipper to Pedrone's interview schedule.	Add Whalley and/or Andy Zipper to Pedrone's interview schedule	Natalie	1	0	0		0.2547224474
5394	Please reply to me at samberkovits@yahoo.com	Dear Sir,. I understand that Enron has just terminated negotiations with regard to leasing some 1.5 million sq.ft.. of space at Canary Wharf in London.. I would like you to consider the London Dome.. This has sufficient space for all your needs, would provide a high profile location, and I can put together a package which would be financially extremely beneficial to Enron.	Please reply to me at samberkovits@yahoo.com	Contact SENDER at samberkovits@yahoo.com about leasing the London Dome	Natalie	1	0	0		0.5914211582
5395	Please give me a call	Here is some information that will be of use to you.	Please give me a call Wednesday or Thursday to talk about meeting on Friday.	Call SENDER on Wednesday or Thrusday about meeting on Friday	Natalie	1	0	0		0.3527469358
5396	Would you verify if ACA and GRI are	Both are inclusive of ACA and GRI. I just entered a commodity rate on deal 299159.. It has very big volumes on it each month and there has not been a commodity rate on it.. Joanne just verified that this is regular transport, not Dayton or CALP.. This will be a big OA variance for June - August.. This deal is for deliveries to Storage.	Would you verify if ACA and GRI are billed for storage deliveries please?	Verify ACA and GRI are billed for storage deliveries	Natalie	1	0	0		0.2595011543
5397	the dreaded busy signal, check out the Internet Answering Machine	greatly indebted.. Jeff,. THIS is the new Harvey Hogan paper now a Chandley Harvey Hogan paper .. It was attached to SDG&E's comments.. Tim H., Steve:. This is another view of the market from another set of heavy hitters.. All:.  Launch it rather than view it.. Alan.  WIN A DIGITAL CAMERA....TELL YOUR FRIENDS ABOUT CALLWAVE!. Get the details here: http://www.callwave.com/tellyourfriends.shtml?r faxemail. HEY!. Did you know CallWave has a great NEW FREE SERVICE available?	If you're missing phone calls while surfing the Internet, or if you've ever tried reaching someone who's online and gotten the dreaded busy signal, check out the Internet Answering Machine at http://www.callwave.com/?r fwemail	Check out the Internet Answering Machine	Natalie	1	0	1		0.4990604011
5398	Please reference the order tracking number.	Thank you for your order.. You bought 10 JNPR May 80 Call at 0.250000.. ORDER DETAILS: The tracking number for this order is: N-600-AABF-8088 Order entered at: 14:28:35 on 05/08/01 Order processing began at: 14:28:36 Order executed at: 14:28:41 on 05/08/01. You will receive a printed Datek Online confirmation by postal mail, or by electronic delivery if you are subscribed to that service.. Questions regarding this transaction?. Contact our Customer Support department by e-mailing support@datek.com.	Please reference the order tracking number.	Reference order tracking number for order N-600-AABF-8088	Natalie	1	0	1		0.4861636293
5399	Please review again and	Jeff and John,. Attached is the most recent draft of the reorg announcement.. Cathy will have this ready to go out tomorrow, close of business.	Please review again and mark up any changes that you believe are required.	Review draft of reorg announcement and make changes	Natalie	1	0	0		0.8894132592
5400	At your earliest convenience, please add the new Storage flag to all your		At your earliest convenience, please add the new Storage flag to all your Storage deals.	Add new storage flag to storage deals	Natalie	1	0	0		0.01969702288
5401	Please call Twanda Sweet to set up a time 8539-402	Mark Haedicke and I would like to talk to her.. Lauren Prescott sent her resume to Chuck Cheek and she is scheduled to talk to them.. I have left a message with him to find out when Cheryl is going to be in the building.	Please call Twanda Sweet to set up a time 8539-402	Call Twanda Sweet at 8539-402 and schedule a talk	Natalie	1	0	0		0.04527811585
5402	Please RSVP to me!	Maggie took her group to the same restaurant on Monday and was quite pleased.. In Between Holidays, Post Budget, Post Election, Post Ballot Recount s , Pre-Election Results Determination, Pre-Reorganization Celebratory Extravaganza:. How about lunch?. Place: Maggiano's Little Italy, 2019 Post Oak Blvd., between Westheimer and San Felipe, on east side of street.. Thursday, December 14th 11:30 am We need a few drivers.	Please RSVP to me!	RSVP to SENDER for lunch Thursday, Decemenber 14 11:30 am	Natalie	1	0	0		0.3793390503
